ID_CLIENTE,CANAL,PRECIO_ASIGNADO,ZONA,CLAS_VENTA,TIPO_FACT
1741,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1742,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1743,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1744,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1745,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1746,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1747,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1748,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1749,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1750,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1751,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1752,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1753,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1754,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1755,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1756,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1757,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1758,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1759,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1760,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1761,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1762,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1763,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1764,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1765,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1766,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1767,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1768,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1769,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1770,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1771,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1772,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1773,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1774,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1775,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1776,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1777,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1778,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1779,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1780,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1781,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1782,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1783,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1784,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1785,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1786,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1787,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1788,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1789,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1790,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1791,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1792,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1793,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1794,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1795,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1796,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1797,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1798,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1799,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1800,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1801,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1802,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1803,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1804,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1805,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1806,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1807,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1808,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1809,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1810,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1811,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1812,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1813,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1814,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1815,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1816,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1817,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1818,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1819,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1820,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1821,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1822,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1823,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1824,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1825,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1826,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1827,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1828,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1829,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1830,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1831,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1832,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1833,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1834,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1835,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1836,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1837,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1838,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1839,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1840,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1841,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1842,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1843,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1844,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1845,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1846,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1847,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1848,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1849,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1850,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1851,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1852,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1853,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1854,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1855,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1856,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1857,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1858,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1859,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1860,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1861,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1862,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1863,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1864,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1865,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1866,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1867,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1868,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1869,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1870,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1871,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1872,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1873,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1874,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1875,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1876,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1877,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1878,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1879,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1880,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1881,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1882,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1883,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1884,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1885,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1886,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1887,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1888,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1889,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1890,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1891,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1892,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1893,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1894,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1895,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1896,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1897,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1898,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1899,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1900,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1901,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1902,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1903,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1904,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1905,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1906,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1907,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1908,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1909,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1910,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1911,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1912,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1913,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1914,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1915,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1916,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1917,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1918,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1919,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1920,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1921,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1922,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1923,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1924,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1925,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1926,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1927,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1928,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1929,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1930,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1931,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1932,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1933,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1934,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1935,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1936,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1937,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1938,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1939,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1940,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1941,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1942,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1943,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1944,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1945,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1946,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1947,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1948,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1949,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1950,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1951,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1952,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1953,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1954,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1955,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1956,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1957,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1958,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1959,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1960,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1961,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1962,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1963,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1964,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1965,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1966,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1967,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1968,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1969,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1970,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1971,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1972,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1973,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1974,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1975,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1976,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1977,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1978,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1979,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1980,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1981,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1982,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1983,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1984,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1985,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1986,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1987,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1988,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1989,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1990,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1991,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1992,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1993,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1994,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1995,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1996,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1997,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1998,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
1999,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2000,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2001,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2002,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2003,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2004,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2005,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2006,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2007,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2008,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2009,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2010,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2011,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2012,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2013,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2014,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2015,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2016,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2017,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2018,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2019,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2020,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2021,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2022,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2023,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2024,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2025,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2026,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2027,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2028,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2029,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2030,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2031,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2032,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2033,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2034,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2035,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2036,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2037,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2038,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2039,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2040,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2041,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2042,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2043,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2044,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2045,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2046,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2047,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2048,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2049,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2050,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2051,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2052,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2053,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2054,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2055,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2056,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2057,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2058,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2059,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2060,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2061,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2062,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2063,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2064,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2065,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2066,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2067,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2068,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2069,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2070,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2071,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2072,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2073,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2074,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2075,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2076,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2077,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2078,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2079,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2080,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2081,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2082,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2083,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2084,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2085,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2086,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2087,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2088,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2089,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2090,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2091,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2092,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2093,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2094,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2095,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2096,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2097,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2098,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2099,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2100,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2101,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2102,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2103,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2104,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2105,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2106,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2107,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2108,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2109,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2110,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2111,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2112,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2113,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2114,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2115,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2116,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2117,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2118,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2119,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2120,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2121,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2122,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2123,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2124,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2125,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2126,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
2127,DETALLE,DETALLE,URBANO,D- 0 - 2500,CONTADO
